Speech;Timestamp
Idemo na definabilnost. Betov teorem je važna stvar i to ćemo, valjda, imati više sreća nego sa Craigom.;0:00:00 - 0:00:10
Ali idemo prvo. Betov teorem je veza između implicitne definabilnosti i eksplicitne definabilnosti.;0:00:11 - 0:00:17
O čemu se nekak radi? Vrlo ovak, možda elementarno.;0:00:17 - 0:00:22
Što znaš i da je nekakav relacijski simbol definabilan u nekoj teoriji?;0:00:23 - 0:00:27
Dakle, naravno, ajmo reći, valjda, prvo što nam pada na pamet je;0:00:27 - 0:00:31
mogu napisati neku formulu takvu da je ta formula ekvivalentna s time da,;0:00:33 - 0:00:37
sa nekakvom atomarnom formulom s tim relacijskim simbolima.;0:00:38 - 0:00:41
I to je zapravo, mislim, više manje eksplicitna definabilnost.;0:00:41 - 0:00:45
A implicitna definabilnost nije to, nego je nešto ovakvo.;0:00:45 - 0:00:50
Dakle, kaže zapravo da ako imam nekakvu teoriju,;0:00:50 - 0:00:54
unutar koje imam nekakav relacijski simbol,;0:00:54 - 0:00:58
i onda napravim drugu teoriju koja se od te prve razlikuje samo u imenu;0:00:59 - 0:01:04
tog relacijskog simbola, i onda napravim uniju njih,;0:01:04 - 0:01:07
onda zapravo u takvo proširenoj teoriji,;0:01:08 - 0:01:12
dakle, mogu reći, kopiranoj teoriji, znači sa promjenjenim imenom;0:01:12 - 0:01:19
tog relacijskog simbola, zapravo mogu dokazati da su ove dvije stvari;0:01:19 - 0:01:23
ekvivalentne. Naravno, onda ne bismo možda čak to zvali definabilan,;0:01:23 - 0:01:27
to bismo možda zvali nekako jednoznačno određen.;0:01:27 - 0:01:31
Sama teorija T jednoznačno određuje P,;0:01:31 - 0:01:34
ako kad ga nazovem drugačije, uniju te dvije teorije mogu,;0:01:34 - 0:01:38
kad ga nazovem pet srtica, uniju te dvije teorije mogu dokazati;0:01:38 - 0:01:41
da je P i pet srtica isto.;0:01:41 - 0:01:43
Dakle, mislim da je sad malo jasnije što znači implicitna definabilnost.;0:01:44 - 0:01:50
A kažem formalno, sad tu ima nekakvih priča, znači imam signaturu sigma,;0:01:50 - 0:01:56
imam nekakav P i nekakav P srtica, ni jedan ni drugi nisu iz sigma;0:01:56 - 0:02:04
i oni su još različiti među sobom.;0:02:04 - 0:02:07
A onda kaže sigma srtica, da dobro, ovo je malo šašava terminologija,;0:02:09 - 0:02:17
dobro, znači sigma srtica se dobije tako da se u sigma stavi P,;0:02:17 - 0:02:20
znači bez srtice.;0:02:20 - 0:02:22
A onda se srtica napravi tako da se ovi slaševi pišu.;0:02:22 - 0:02:26
Dakle, G pet srtica za P je jednostavno find replace,;0:02:26 - 0:02:34
dakle, prođem kroz formulu G i svuda u njoj zamijenim pojavu simbola P;0:02:34 - 0:02:41
sa simbolom pet srtice.;0:02:41 - 0:02:43
I naravno za teoriju isto, jednostavno to napravim za svaku formulu u toj teoriji.;0:02:43 - 0:02:55
Dobro, dakle, Lema kaže nešto što bismo svakako očekivali,;0:02:59 - 0:03:06
dakle, da ako je F sigma formula, dakle u F se ne pojavljuju niti P, niti pet srtica,;0:03:06 - 0:03:12
i F ima za logičku posteljicu G, onda je F ima za logičku posteljicu i G u kojoj je pet srtica promijen.;0:03:12 - 0:03:20
Kako bi se to, hajdemo reći, formalno napravilo?;0:03:20 - 0:03:24
Pa, jednostavno, uzmete bilo koju strukturu,;0:03:24 - 0:03:29
znači, što uopće znači, hajdemo biti skoro sprecisni,;0:03:29 - 0:03:35
što uopće znači da F ima za logičku posteljicu ovako nešto?;0:03:35 - 0:03:39
Znači, da u bilo kojoj strukturi, ali nad zajedničkom signaturom u kojoj je vrijedi F,;0:03:39 - 0:03:45
mora vrijediti ovako nešto. Znači, vi zapravo uzmete strukturu M;0:03:45 - 0:03:48
koja je nad sigma unija još ove pet srtica, i u njoj je vrijedi F.;0:03:48 - 0:03:53
Međutim, naravno, F ne spominje pet srtica, pa onda u, kak se to formalno zove, redukciji,;0:03:53 - 0:04:00
znači, te strukture, znači, onaj kao M minus ili kak smo ga već zvali,;0:04:00 - 0:04:09
znači, iz kojeg je izbačena pet srtica, također vrijedi F.;0:04:09 - 0:04:15
A onda, opet, i u ekspanziji te strukture, znači, koja umjesto tog pet srtica;0:04:15 - 0:04:25
kojeg sam sad izbacio i više ga uopće nema, znači, radi se o sigma strukturi,;0:04:25 - 0:04:29
ja mogu jednostavno napraviti ekspanziju sa simbolom P, koji se opet ne pojavljaju u F.;0:04:29 - 0:04:34
Dakle, u takvo definiranoj strukturi mora vrijediti i F.;0:04:34 - 0:04:39
Znači, M1 vrijedi F, znači, nad sigma unija pet srtica.;0:04:39 - 0:04:51
M2 vrijedi F, znači, nad sigma redukcija.;0:04:52 - 0:05:00
I onda M3 vrijedi F, nad sigma unija pet ekspanzija.;0:05:02 - 0:05:14
I onda, naravno, nad M3 mora vrijediti G.;0:05:15 - 0:05:23
A onda, naravno, nad M1 mora vrijediti G za pet srtica nad P, jer jednostavno samo sam...;0:05:25 - 0:05:36
Kad raspišem što znači jedno i što znači drugo, i jedno i drugo znače doslovno jednoteisto,;0:05:36 - 0:05:48
jer samo se promijenilo ime ovog relativskog simbola.;0:05:48 - 0:05:53
Ok, znači, kažem, lema stvarno nije teška za dokazat.;0:05:57 - 0:06:02
Kažem, ako ćete ići raspisivati ovu Tarskijevo semantiku, onda je posla, ali zapravo,;0:06:03 - 0:06:08
rekli bi smo, ide baljda nekakvom, cijela priča ide nekom indukcijom po G,;0:06:08 - 0:06:14
indukcijom po izgradnju od G.;0:06:14 - 0:06:16
Dobro, u zaglom slučaju vraćamo se na ovu priču o implicitne definabilnosti.;0:06:19 - 0:06:24
Dakle, još jedan put uzmem teoriju koja je sigma srtica teorija,;0:06:24 - 0:06:29
ona je teorija nad sigma u kojoj se još smije pojavljivati relativski simbol P,;0:06:29 - 0:06:36
n mi jasni, i onda što napravim, dobro, ove akcijome u kojima se ne pojavljuje P;0:06:37 - 0:06:43
ostavim na miru, ali akcijome u kojima se pojavljuje P dupliciram;0:06:43 - 0:06:47
i u njima P zamijenim sa 5 srtice.;0:06:47 - 0:06:49
Dakle, na taj način dobijem nadebljenu teoriju.;0:06:49 - 0:06:52
Iako u toj nadebljenoj teoriji mogu dokazat' da su P i 5 srtice ekvalentni,;0:06:52 - 0:06:56
u smislu naravno da su sve vrijednosti variabli.;0:06:56 - 0:06:59
Dakle, ovo sad više nije rečenica, ovo je formula, ali onda podrazumijavamo zapravo;0:06:59 - 0:07:03
da to znači njeđeno uvjevr zato za otvorenje je zapravo logička posljedica od te unija,;0:07:03 - 0:07:10
te srtice, te u kojim je 5 zamijenjeni sa 5 srtice.;0:07:10 - 0:07:16
Propozicija kaže ovo što sam rekao, dakle, zašto bismo implicitnu definabilnost;0:07:20 - 0:07:24
možda bolje zvali jednoznačna definiranost, to točno ta proposicija kaže.;0:07:24 - 0:07:30
Dakle, P je implicitno definabilan u nekakvoj sigma srtica teoriji.;0:07:30 - 0:07:34
I samo ako, dakle, stvarno je to karakterizacija, za svaku sigma strukturu,;0:07:34 - 0:07:40
znači za svaku ovakvu sigma, postoji najviše jedna interpretacija od P.;0:07:40 - 0:07:47
Znači, jasno je da sam iz M1 do M2 došao na jedinstven način jer je to redukcija,;0:07:47 - 0:07:53
ali zapravo ovo kaže da je i u suprotnom smjeru mogućna najviše jedna.;0:07:53 - 0:07:57
Znači, postoji najviše jedna interpretacija od P, takva da je odgovarajuća ekspanzija;0:07:57 - 0:08:01
model za te srtice.;0:08:01 - 0:08:06
Ne, da je sigma srtica ekspanzija, dakle, ekspanzija sa relacijskim simbolom P,;0:08:10 - 0:08:16
model za i ove preostale akcije.;0:08:19 - 0:08:22
Dobro, sad, nisam siguran da se tako pozicija stvarno dokazuje.;0:08:23 - 0:08:26
Da, ne. Ali, je li treba ova lema? Valjda treba, ali gdje? U kom smjeru?;0:08:26 - 0:08:35
Znači, imam predpostavku da je P implicitno da je finabilon.;0:08:46 - 0:08:49
Sad trebam uzeti sigma strukturu M i dokazati da vrijedi ovo.;0:08:50 - 0:08:56
Aha, da, lako je. Predpostavim suprotno, znači, suprotno od postoji najviše jedna,;0:08:57 - 0:09:02
jer postoje bar M2 interpretacije i ekspandiram M.;0:09:02 - 0:09:07
Znači, jednostavno M1 i M2, napravim ekspanzije tako da stvarno;0:09:07 - 0:09:17
predpostavljam sad da postoje dvije različite interpretacije,;0:09:17 - 0:09:20
dakle da napišem to. I onda, šta kažem, onda sigurno unutar ove teorije;0:09:20 - 0:09:31
te unija... Mi nije rečeno da je konsistentna.;0:09:33 - 0:09:39
Aha, ne, ako nije konsistentna, onda nemam ni ovog M-a, onda sam u većim problemima.;0:09:42 - 0:09:45
Za početak uzimamo da je T konsistentna. Onda kažemo ovako,;0:09:47 - 0:09:50
predpostavka je da je P implicitno da je finabilon, dakle da ja iz ove tu unije;0:09:53 - 0:09:58
mogu izvest ovo. Znači, to zapravo znači da je mogu izvest za svake,;0:09:58 - 0:10:02
za sve vrijednosti variabli V1 do Vn. Međutim, ovo mi kaže da sam ja zapravo mogao,;0:10:02 - 0:10:09
znači, ovako, PM1 je različita od PM2, dakle interpretacija P u strukturi M1;0:10:09 - 0:10:21
je različita od interpretacije u strukturi M2. Dakle, a to su nekakvi enmjestne relacije,;0:10:21 - 0:10:31
dakle, podskupovi od L. Znači, ovdje je ekspanzija, to smo već hrva puta koristili,;0:10:31 - 0:10:43
dakle, ekspanzija ne mijenja nosač. Dakle, nosač od M1 je isti kao i nosač od M,;0:10:43 - 0:10:49
a on je isti kao i nosač od M2. To ćemo naravno onda označiti, recimo, sam M.;0:10:49 - 0:10:56
E sad, ovo je podskup od M na N2 i ovo tu je podskup od M na N2 i to su različiti skupove.;0:10:56 - 0:11:03
Znači, ima nekakva entorka X1, a sad nije bi dobro zvati X1, zapravo čak i mogu jer ovo su zove V-ovi,;0:11:03 - 0:11:12
Xn, element M na N2, tako da je u jednom od njih, dakle, BSOmP X1 do Xn;0:11:13 - 0:11:26
je u M1, a nije u M2. E, ali onda naravno, ova tu formula nije istinita u;0:11:26 - 0:11:41
u strukturi nekoj malo većoj, jel' znači, gdje bih ja interpretirao i P i P';0:11:42 - 0:11:57
Može, znači napravim M4, znači to je ekspanzija od čega?;0:11:57 - 0:12:10
M1, M2, M3, od M1 gdje dodamo P' i interpretiram ga u M3 kao P u M2.;0:12:10 - 0:12:35
To mogu, naravno, jer opet nosač je potpuno isti.;0:12:36 - 0:12:39
Dakle, i sad dobijem jednu te istu strukturu, naravno nad signaturom koja sad u sebi uključuje i P, i P';0:12:42 - 0:12:54
koja jest model za T, naravno, jer ovaj dio koji se odnosi na P vrijedi,;0:12:55 - 0:13:00
a isto tako je model za ovu T gdje je P zamijenjen sa P' jer, jednostavno, samo sam, M1 i M2 su potpuno isti što se tiče ovih preostalih stvari.;0:13:00 - 0:13:13
Znači, imam strukturu M3 na kojoj vrijedi ovo, a očito ne vrijedi ovo jer ima konkretni element nježnjeg nosača;0:13:16 - 0:13:23
koji je u jednom, a nije u drugom. Znači, to je ovaj, jedan smjer valja.;0:13:23 - 0:13:29
Drugi smjer, e sad, ako za svaku sigma strukturu postoji neviše jedna interpretacija, tada je P implicitno definibilan.;0:13:31 - 0:13:40
Kak to?;0:13:41 - 0:13:43
Moram dobiti da je ovo logička posljedica.;0:13:48 - 0:13:52
A više manje se obrne ova priča, samo da, treba da ima dosta tih stupnjeva slobode, trebalo bi vidjeti.;0:13:52 - 0:14:04
Znači, dobro, uzmem bilo kakvu strukturu koja je model za ovo, onda je ona, naravno, model posebno za ovo, posebno za ovo.;0:14:09 - 0:14:21
Znači,;0:14:23 - 0:14:24
pa da, i pretpostavim da nije ovo logička posljedica, onda ima takva struktura, znači koja je model i za ovo i za ovo,;0:14:29 - 0:14:37
ali koja nije model za ovo. Što znači da nije model za bi-kondicional?;0:14:37 - 0:14:41
To znači da jedna od te dvije, znači, na primjer, ova vrijedi u toj strukturi, a ova ne vrijedi.;0:14:41 - 0:14:47
Ali to točno znači da ja onda tu strukturu koja je, znači ona je nad sigma unija P i P';0:14:47 - 0:15:00
ja mogu reducirati tako da, da izbacim P' onda će ona biti model za T,;0:15:00 - 0:15:12
a mogu isto tako izbaciti P' onda će ona biti model za ovo.;0:15:12 - 0:15:16
I sad na jednoj od njih vrijedi P, na drugoj ne vrijedi P.;0:15:21 - 0:15:25
Aha, i to je to. Dobio sam dvije različite ekspanzije od M koje su model za T.;0:15:28 - 0:15:39
Ali to je u suprotnosti sa ovim tu ispropozicijem. Dakle, je, ima raspisivanja, ali dobro.;0:15:39 - 0:15:48
Stvarno bih rekao da prolazi.;0:15:49 - 0:15:52
Dobro, e sad, znači, to je bila implicitna definabilnost, sad explicitna definabilnost,;0:15:56 - 0:16:03
kažem, to je ono što zapravo obično mislimo pod definabilnošću.;0:16:03 - 0:16:07
Dakle, jednostavno postoji nekakva formula, ova F sa N variabli slobodnih,;0:16:07 - 0:16:14
takva da je ona ekvivalenta u prošljenoj teoriji, znači u prošljenoj signaturi;0:16:16 - 0:16:22
sa tim da, sa tom atomarnom formulom, sa tim gravatskim simbolom.;0:16:26 - 0:16:33
Kao i prije, dodamo P, sad više nema P crtica, sad je samo P,;0:16:34 - 0:16:39
ali sigma crtice se i dalje zove u ovaj prošljena signatura.;0:16:40 - 0:16:43
Znači sad nema više s desne strane nekakva druga, kao fold druga,;0:16:45 - 0:16:50
P nego je zapravo nekakva formula. I to je sigma formula, dakle naravno.;0:16:50 - 0:16:55
Ne želimo rekursivnu definiciju od P, dakle jednostavno želimo P explicitno definirati;0:16:55 - 0:17:00
i moćemo da nećemo nešto što ne spominje P.;0:17:00 - 0:17:02
Dakle, ne želimo cirkularne definicije.;0:17:03 - 0:17:05
Dobro, i sad, dobro, ja bih rekao da je ovo stvarno jednostavno,;0:17:06 - 0:17:11
dakle explicitna definabilnost povlači implicitnu definabilnost.;0:17:11 - 0:17:15
Zašto? Jer ako imaš ovakvu sigma formulu, onda naravno za onaj P crtice će ti biti to isto.;0:17:15 - 0:17:20
Explicitno je definabilan u T, evo, to piše, a onda je naravno P crtica;0:17:23 - 0:17:28
explicitno definabilan u T gdje je P crtica zamijenjen sa P,;0:17:28 - 0:17:31
jer kažem, zapravo samo sam za utarskije definiciju instinitosti se ništa ne mijenja,;0:17:31 - 0:17:38
samo sam promijenio ime relativskog simbola.;0:17:38 - 0:17:40
A onda naravno, kad imam uniju te dvije teorije, onda u njoj vrijedi i ova formula;0:17:40 - 0:17:45
i ova sa P crtica, a onda su naravno sve te tri ekvivalentne i to je to.;0:17:45 - 0:17:51
Evo, možemo samo vidjeti da iz...;0:17:51 - 0:17:53
Vidjeti ovo, a to je stvarno jednostavno.;0:17:59 - 0:18:04
A je ovaj P, B je ovaj F, a C je ovaj P crtica.;0:18:04 - 0:18:09
Da, onda, da kažem, pa da ova metoda može biti ponekad korisna,;0:18:16 - 0:18:21
ali kažem, zapravo je logički prilično jednostavna.;0:18:21 - 0:18:24
Evo jednog primjera, primjene pa da ovoj metode, dakle, kaže imam signaturu;0:18:24 - 0:18:31
koja zapravo sadrži samo plus od zanimljivih simbola, funkcijski binarni;0:18:31 - 0:18:38
i jednakost standardno.;0:18:38 - 0:18:40
I još, znači to je ova osnovna signatura, a onda sad imam još ovaj donatni;0:18:40 - 0:18:49
koji kao pokušavam vidjeti je li definiran, dakle ovaj R.;0:18:49 - 0:18:52
Nekom dvomjestnim relacijskim simbolom.;0:18:52 - 0:18:55
I sad ja bih nego htio da to bude uređaj.;0:18:55 - 0:18:58
Zamislim nosač Z, plus je naravno zbrajanje na Z,;0:18:59 - 0:19:03
a ovaj, taj R bi kao trebao biti uređaj na Z.;0:19:03 - 0:19:08
I onda zapravo hoću reći, e, ali uređaj je zapravo nemoguće definirati;0:19:09 - 0:19:13
samo pomoću zbrajanja na Z.;0:19:13 - 0:19:15
Sad kao, zašto?;0:19:15 - 0:19:17
I on vrlo elegantan argument slijedi iz metode i one propozicije;0:19:17 - 0:19:24
sa prethodnog slajda.;0:19:24 - 0:19:25
Jer kaže, ako obrneš uređaj, i dalje će bit sve isto.;0:19:25 - 0:19:30
Dakle, u smislu, ta struktura će biti izomorf na ovoj početnoj strukturi,;0:19:30 - 0:19:37
jer zapravo sam mogu flipnuti Z oko nula, jel?;0:19:37 - 0:19:40
Dakle, zbrajanje će ostati isto, invariantno,;0:19:40 - 0:19:43
a uređaj će se promijeniti.;0:19:44 - 0:19:46
To točno znači kontraprimjer za tvrdnju iz one propozicije tamo, jel?;0:19:47 - 0:19:51
Dakle, ne postoji jedinstvena interpretacija od R,;0:19:51 - 0:19:55
takva da je ova ekspanzija model za teoriju T.;0:19:55 - 0:19:58
Što je teorija? Aha, ne, teorija T je sve skupa, jel?;0:20:01 - 0:20:04
Teorija T je, znači, teorija od Z plus, ali, dobro.;0:20:05 - 0:20:15
Dakle, sigurno ne vrijedi da je uređaj implicitno definabilan u T,;0:20:15 - 0:20:27
a onda, naravno, popad ova ova metodi nije ni explicitno definabilan.;0:20:28 - 0:20:33
Dakle, nije moguće napisati formulu takvu da je,;0:20:33 - 0:20:38
koja koristi samo plus i jednako,;0:20:39 - 0:20:42
pomoću koja se može definirati uređaj.;0:20:43 - 0:20:45
Naravno, za razliku od N-a, gdje je to totalno trivialno,;0:20:45 - 0:20:49
